seq_name,nu,UniProt_ID,N,Features,N_Domain,Descriptions,Other_Descriptions,fdomain,Short_Descriptions,Other_Short_Descriptions,All_Short
Q9UM47_934_1399,0.474,Q9UM47,466,Domain,411.0,"EGF-like 24, EGF-like 25, EGF-like 26, EGF-like 27, EGF-like 28, EGF-like 29; calcium-binding, EGF-like 30; calcium-binding, EGF-like 31, EGF-like 32, EGF-like 33, EGF-like 34",,0.8819742489270386,EGF-like,,EGF-like
Q9UM54_615_644,0.594,Q9UM54,30,Domain,29.0,Myosin motor,,0.9666666666666668,Myosin motor,,Myosin motor
Q9UM54_916_1187,0.512,Q9UM54,272,,0.0,,,0.0,,,
Q9UM63_208_463,0.497,Q9UM63,256,,0.0,,,0.0,,,
Q9UM73_1268_1298,0.547,Q9UM73,31,Domain,30.0,Protein kinase,,0.967741935483871,Protein kinase,,Protein kinase
Q9UM73_1009_1109,0.53,Q9UM73,101,,0.0,,,0.0,,,
Q9UM73_630_686,0.551,Q9UM73,57,,0.0,,,0.0,,,
Q9UM73_1398_1620,0.524,Q9UM73,223,,0.0,,,0.0,,,
Q9UM73_1_434,0.466,Q9UM73,434,,0.0,,,0.0,,,
Q9UM82_239_463,0.497,Q9UM82,225,,0.0,,,0.0,,,
Q9UMD9_1_464,0.511,Q9UMD9,464,,0.0,,,0.0,,,
Q9UMD9_1003_1497,0.491,Q9UMD9,495,,0.0,,,0.0,,,
Q9UMD9_508_1002,0.522,Q9UMD9,495,,0.0,,,0.0,,,
Q9UMF0_1_35,0.539,Q9UMF0,35,,0.0,,,0.0,,,
Q9UMF0_825_924,0.533,Q9UMF0,100,,0.0,,,0.0,,,
Q9UMN6_2493_2560,0.523,Q9UMN6,68,,0.0,,,0.0,,,
Q9UMN6_1011_1180,0.51,Q9UMN6,170,,0.0,,,0.0,,,
Q9UMN6_1_483,0.447,Q9UMN6,483,,0.0,,,0.0,,,
Q9UMN6_1517_1581,0.518,Q9UMN6,65,,0.0,,,0.0,,,
Q9UMN6_484_966,0.512,Q9UMN6,483,,0.0,,,0.0,,,
Q9UMN6_1781_2098,0.504,Q9UMN6,318,,0.0,,,0.0,,,
Q9UMN6_2099_2416,0.516,Q9UMN6,318,,0.0,,,0.0,,,
Q9UMQ3_203_279,0.555,Q9UMQ3,77,,0.0,,,0.0,,,
Q9UMQ3_1_130,0.513,Q9UMQ3,130,,0.0,,,0.0,,,
Q9UMQ6_1_43,0.566,Q9UMQ6,43,,0.0,,,0.0,,,
Q9UMR2_1_79,0.571,Q9UMR2,79,,0.0,,,0.0,,,
Q9UMR3_297_447,0.504,Q9UMR3,151,,0.0,,,0.0,,,
Q9UMR3_1_91,0.532,Q9UMR3,91,,0.0,,,0.0,,,
Q9UMR7_1_43,0.566,Q9UMR7,43,,0.0,,,0.0,,,
Q9UMS0_1_57,0.579,Q9UMS0,57,,0.0,,,0.0,,,
Q9UMS4_128_175,0.567,Q9UMS4,48,,0.0,,,0.0,,,
Q9UMS5_712_762,0.523,Q9UMS5,51,,0.0,,,0.0,,,
Q9UMS5_1_73,0.54,Q9UMS5,73,,0.0,,,0.0,,,
Q9UMS5_140_445,0.454,Q9UMS5,306,,0.0,,,0.0,,,
Q9UMS6_749_1093,0.524,Q9UMS6,345,,0.0,,,0.0,,,
Q9UMS6_404_748,0.482,Q9UMS6,345,,0.0,,,0.0,,,
Q9UMS6_85_362,0.524,Q9UMS6,278,,0.0,,,0.0,,,
Q9UMW8_1_55,0.534,Q9UMW8,55,,0.0,,,0.0,,,
Q9UMX0_103_544,0.501,Q9UMX0,442,,0.0,,,0.0,,,
Q9UMX0_1_37,0.593,Q9UMX0,37,,0.0,,,0.0,,,
Q9UMX1_1_30,0.561,Q9UMX1,30,,0.0,,,0.0,,,
Q9UMX1_278_366,0.53,Q9UMX1,89,,0.0,,,0.0,,,
Q9UMX2_1_106,0.464,Q9UMX2,106,,0.0,,,0.0,,,
Q9UMX5_1_46,0.569,Q9UMX5,46,,0.0,,,0.0,,,
Q9UMX6_1_32,0.569,Q9UMX6,32,Domain,17.0,EF-hand 1,,0.53125,EF-hand,,EF-hand
Q9UMX9_238_310,0.55,Q9UMX9,73,,0.0,,,0.0,,,
Q9UMX9_1_31,0.542,Q9UMX9,31,,0.0,,,0.0,,,
Q9UMY1_1_68,0.497,Q9UMY1,68,,0.0,,,0.0,,,
Q9UMY1_119_175,0.57,Q9UMY1,57,,0.0,,,0.0,,,
Q9UMZ2_1_115,0.517,Q9UMZ2,115,,0.0,,,0.0,,,
Q9UMZ2_1249_1283,0.576,Q9UMZ2,35,,0.0,,,0.0,,,
Q9UMZ2_379_750,0.529,Q9UMZ2,372,,0.0,,,0.0,,,
Q9UMZ2_751_1122,0.537,Q9UMZ2,372,,0.0,,,0.0,,,
Q9UMZ2_156_298,0.519,Q9UMZ2,143,,0.0,,,0.0,,,
Q9UMZ3_1858_1892,0.569,Q9UMZ3,35,,0.0,,,0.0,,,
Q9UMZ3_1934_2028,0.536,Q9UMZ3,95,,0.0,,,0.0,,,
Q9UMZ3_2291_2332,0.563,Q9UMZ3,42,,0.0,,,0.0,,,
Q9UMZ3_693_1146,0.485,Q9UMZ3,454,Domain,428.0,"Fibronectin type-III 10, Fibronectin type-III 11, Fibronectin type-III 12, Fibronectin type-III 7, Fibronectin type-III 8, Fibronectin type-III 9",,0.9427312775330396,Fibronectin,,Fibronectin
Q9UMZ3_239_692,0.47,Q9UMZ3,454,Domain,390.0,"Fibronectin type-III 3, Fibronectin type-III 4, Fibronectin type-III 5, Fibronectin type-III 6, Fibronectin type-III 7",,0.8590308370044053,Fibronectin,,Fibronectin
Q9UN19_1_32,0.575,Q9UN19,32,,0.0,,,0.0,,,
Q9UN30_1_43,0.554,Q9UN30,43,,0.0,,,0.0,,,
Q9UN30_101_250,0.45,Q9UN30,150,,0.0,,,0.0,,,
Q9UN36_318_371,0.534,Q9UN36,54,,0.0,,,0.0,,,
Q9UN37_71_112,0.56,Q9UN37,42,,0.0,,,0.0,,,
Q9UN42_1_89,0.329,Q9UN42,89,,0.0,,,0.0,,,
Q9UN66_664_801,0.527,Q9UN66,138,,0.0,,,0.0,,,
Q9UN66_1_38,0.549,Q9UN66,38,,0.0,,,0.0,,,
Q9UN67_663_800,0.503,Q9UN67,138,,0.0,,,0.0,,,
Q9UN67_1_40,0.525,Q9UN67,40,,0.0,,,0.0,,,
Q9UN70_662_934,0.495,Q9UN70,273,Domain,23.0,Cadherin 6,,0.0842490842490842,Cadherin,,Cadherin
Q9UN70_1_40,0.545,Q9UN70,40,,0.0,,,0.0,,,
Q9UN71_664_923,0.507,Q9UN71,260,,0.0,,,0.0,,,
Q9UN71_1_37,0.532,Q9UN71,37,,0.0,,,0.0,,,
Q9UN72_665_937,0.514,Q9UN72,273,Domain,13.0,Cadherin 6,,0.0476190476190476,Cadherin,,Cadherin
Q9UN73_1_33,0.548,Q9UN73,33,,0.0,,,0.0,,,
Q9UN73_665_950,0.516,Q9UN73,286,Domain,13.0,Cadherin 6,,0.0454545454545454,Cadherin,,Cadherin
Q9UN74_665_947,0.509,Q9UN74,283,Domain,13.0,Cadherin 6,,0.0459363957597173,Cadherin,,Cadherin
Q9UN74_1_32,0.544,Q9UN74,32,,0.0,,,0.0,,,
Q9UN75_665_941,0.518,Q9UN75,277,Domain,13.0,Cadherin 6,,0.0469314079422382,Cadherin,,Cadherin
Q9UN75_1_32,0.543,Q9UN75,32,,0.0,,,0.0,,,
Q9UN76_1_30,0.542,Q9UN76,30,,0.0,,,0.0,,,
Q9UN79_525_622,0.557,Q9UN79,98,,0.0,,,0.0,,,
Q9UN79_1_140,0.538,Q9UN79,140,,0.0,,,0.0,,,
Q9UN79_223_421,0.529,Q9UN79,199,,0.0,,,0.0,,,
Q9UN81_1_56,0.469,Q9UN81,56,,0.0,,,0.0,,,
Q9UN86_405_482,0.555,Q9UN86,78,,0.0,,,0.0,,,
Q9UN86_138_332,0.504,Q9UN86,195,,0.0,,,0.0,,,
Q9UN88_356_608,0.438,Q9UN88,253,,0.0,,,0.0,,,
Q9UN88_1_58,0.527,Q9UN88,58,,0.0,,,0.0,,,
Q9UNA0_1_135,0.519,Q9UNA0,135,,0.0,,,0.0,,,
Q9UNA0_849_930,0.56,Q9UNA0,82,,0.0,,,0.0,,,
Q9UNA0_180_266,0.49,Q9UNA0,87,,0.0,,,0.0,,,
Q9UNA1_570_764,0.536,Q9UNA1,195,,0.0,,,0.0,,,
Q9UNA3_1_44,0.538,Q9UNA3,44,,0.0,,,0.0,,,
Q9UNA4_1_52,0.588,Q9UNA4,52,,0.0,,,0.0,,,
Q9UNA4_440_740,0.508,Q9UNA4,301,,0.0,,,0.0,,,
Q9UND3_1_350,0.487,Q9UND3,350,,0.0,,,0.0,,,
Q9UNE0_132_335,0.51,Q9UNE0,204,,0.0,,,0.0,,,
Q9UNE2_166_315,0.519,Q9UNE2,150,,0.0,,,0.0,,,
Q9UNF0_307_430,0.502,Q9UNF0,124,,0.0,,,0.0,,,
Q9UNF1_1_279,0.52,Q9UNF1,279,,0.0,,,0.0,,,
Q9UNF1_502_606,0.537,Q9UNF1,105,,0.0,,,0.0,,,
Q9UNG2_1_48,0.538,Q9UNG2,48,,0.0,,,0.0,,,
Q9UNH5_348_594,0.495,Q9UNH5,247,,0.0,,,0.0,,,
Q9UNH6_1_31,0.575,Q9UNH6,31,,0.0,,,0.0,,,
Q9UNH7_1_30,0.579,Q9UNH7,30,,0.0,,,0.0,,,
Q9UNI6_1_31,0.59,Q9UNI6,31,,0.0,,,0.0,,,
Q9UNK0_96_153,0.566,Q9UNK0,58,,0.0,,,0.0,,,
Q9UNK9_1_232,0.543,Q9UNK9,232,,0.0,,,0.0,,,
Q9UNL4_115_193,0.521,Q9UNL4,79,,0.0,,,0.0,,,
Q9UNM6_1_107,0.514,Q9UNM6,107,,0.0,,,0.0,,,
Q9UNN4_51_423,0.53,Q9UNN4,373,,0.0,,,0.0,,,
Q9UNN5_259_328,0.496,Q9UNN5,70,,0.0,,,0.0,,,
Q9UNN5_39_104,0.544,Q9UNN5,66,,0.0,,,0.0,,,
Q9UNN5_164_194,0.582,Q9UNN5,31,,0.0,,,0.0,,,
Q9UNP4_1_77,0.558,Q9UNP4,77,,0.0,,,0.0,,,
Q9UNP9_77_139,0.536,Q9UNP9,63,,0.0,,,0.0,,,
Q9UNQ0_1_43,0.561,Q9UNQ0,43,,0.0,,,0.0,,,
Q9UNQ0_300_330,0.583,Q9UNQ0,31,,0.0,,,0.0,,,
Q9UNS1_1090_1208,0.519,Q9UNS1,119,,0.0,,,0.0,,,
Q9UNS1_937_1013,0.429,Q9UNS1,77,,0.0,,,0.0,,,
Q9UNS1_518_573,0.465,Q9UNS1,56,,0.0,,,0.0,,,
Q9UNS1_644_693,0.566,Q9UNS1,50,,0.0,,,0.0,,,
Q9UNS2_1_59,0.552,Q9UNS2,59,,0.0,,,0.0,,,
Q9UNT1_197_228,0.639,Q9UNT1,32,,0.0,,,0.0,,,
Q9UNW1_1_41,0.566,Q9UNW1,41,,0.0,,,0.0,,,
Q9UNW8_1_42,0.548,Q9UNW8,42,,0.0,,,0.0,,,
Q9UNW8_336_380,0.549,Q9UNW8,45,,0.0,,,0.0,,,
Q9UNW9_1_35,0.56,Q9UNW9,35,,0.0,,,0.0,,,
Q9UNW9_208_412,0.532,Q9UNW9,205,,0.0,,,0.0,,,
Q9UNX4_216_273,0.544,Q9UNX4,58,,0.0,,,0.0,,,
Q9UNX9_378_436,0.553,Q9UNX9,59,,0.0,,,0.0,,,
Q9UNX9_1_54,0.487,Q9UNX9,54,,0.0,,,0.0,,,
Q9UNY4_613_643,0.574,Q9UNY4,31,,0.0,,,0.0,,,
Q9UNY4_866_982,0.508,Q9UNY4,117,,0.0,,,0.0,,,
Q9UNY4_699_730,0.578,Q9UNY4,32,,0.0,,,0.0,,,
Q9UNY4_87_419,0.52,Q9UNY4,333,,0.0,,,0.0,,,
Q9UNY4_447_543,0.543,Q9UNY4,97,,0.0,,,0.0,,,
Q9UNY5_124_275,0.55,Q9UNY5,152,Domain,10.0,SCAN box,,0.0657894736842105,SCAN box,,SCAN box
Q9UNY5_1_54,0.546,Q9UNY5,54,,0.0,,,0.0,,,
Q9UNZ2_39_168,0.525,Q9UNZ2,130,,0.0,,,0.0,,,
Q9UP38_224_276,0.525,Q9UP38,53,,0.0,,,0.0,,,
Q9UP38_1_118,0.519,Q9UP38,118,,0.0,,,0.0,,,
Q9UP52_1_136,0.475,Q9UP52,136,,0.0,,,0.0,,,
Q9UP65_249_342,0.466,Q9UP65,94,,0.0,,,0.0,,,
Q9UP79_808_841,0.573,Q9UP79,34,,0.0,,,0.0,,,
Q9UP79_144_219,0.479,Q9UP79,76,,0.0,,,0.0,,,
Q9UP79_1_104,0.514,Q9UP79,104,,0.0,,,0.0,,,
Q9UP83_1_71,0.523,Q9UP83,71,,0.0,,,0.0,,,
Q9UP83_428_469,0.557,Q9UP83,42,,0.0,,,0.0,,,
Q9UP95_941_1021,0.537,Q9UP95,81,,0.0,,,0.0,,,
Q9UP95_1_105,0.556,Q9UP95,105,,0.0,,,0.0,,,
Q9UPA5_781_1045,0.523,Q9UPA5,265,,0.0,,,0.0,,,
Q9UPA5_1513_1936,0.504,Q9UPA5,424,,0.0,,,0.0,,,
Q9UPA5_1937_2360,0.48,Q9UPA5,424,,0.0,,,0.0,,,
Q9UPA5_2993_3459,0.489,Q9UPA5,467,,0.0,,,0.0,,,
Q9UPA5_3460_3926,0.502,Q9UPA5,467,,0.0,,,0.0,,,
Q9UPA5_220_467,0.551,Q9UPA5,248,,0.0,,,0.0,,,
Q9UPA5_1_176,0.527,Q9UPA5,176,,0.0,,,0.0,,,
Q9UPA5_2470_2939,0.496,Q9UPA5,470,,0.0,,,0.0,,,
Q9UPA5_515_780,0.513,Q9UPA5,266,,0.0,,,0.0,,,
Q9UPA5_1088_1512,0.52,Q9UPA5,425,,0.0,,,0.0,,,
Q9UPC5_1_48,0.543,Q9UPC5,48,,0.0,,,0.0,,,
Q9UPC5_341_381,0.543,Q9UPC5,41,,0.0,,,0.0,,,
Q9UPE1_1_58,0.579,Q9UPE1,58,,0.0,,,0.0,,,
Q9UPE1_248_389,0.522,Q9UPE1,142,Domain,141.0,Protein kinase,,0.9929577464788732,Protein kinase,,Protein kinase
Q9UPG8_1_71,0.533,Q9UPG8,71,,0.0,,,0.0,,,
Q9UPG8_241_496,0.5,Q9UPG8,256,,0.0,,,0.0,,,
Q9UPI3_1_82,0.551,Q9UPI3,82,,0.0,,,0.0,,,
Q9UPM6_275_363,0.534,Q9UPM6,89,,0.0,,,0.0,,,
Q9UPM6_1_70,0.553,Q9UPM6,70,,0.0,,,0.0,,,
Q9UPM8_646_922,0.508,Q9UPM8,277,,0.0,,,0.0,,,
Q9UPM8_1_41,0.562,Q9UPM8,41,,0.0,,,0.0,,,
Q9UPM9_131_204,0.53,Q9UPM9,74,,0.0,,,0.0,,,
Q9UPN3_6938_6991,0.564,Q9UPN3,54,,0.0,,,0.0,,,
Q9UPN3_1_71,0.533,Q9UPN3,71,,0.0,,,0.0,,,
Q9UPN3_4223_4567,0.54,Q9UPN3,345,,0.0,,,0.0,,,
Q9UPN3_5873_5908,0.587,Q9UPN3,36,,0.0,,,0.0,,,
Q9UPN3_522_572,0.536,Q9UPN3,51,,0.0,,,0.0,,,
Q9UPN3_1024_1057,0.562,Q9UPN3,34,,0.0,,,0.0,,,
Q9UPN3_1434_1474,0.569,Q9UPN3,41,,0.0,,,0.0,,,
Q9UPN3_3068_3370,0.526,Q9UPN3,303,,0.0,,,0.0,,,
Q9UPN3_2764_3067,0.533,Q9UPN3,304,,0.0,,,0.0,,,
Q9UPN3_1925_2295,0.534,Q9UPN3,371,,0.0,,,0.0,,,
Q9UPN3_2559_2619,0.545,Q9UPN3,61,,0.0,,,0.0,,,
Q9UPN3_5247_5362,0.557,Q9UPN3,116,,0.0,,,0.0,,,
Q9UPN3_7184_7388,0.542,Q9UPN3,205,,0.0,,,0.0,,,
Q9UPN3_3745_3810,0.545,Q9UPN3,66,,0.0,,,0.0,,,
Q9UPN4_1_261,0.536,Q9UPN4,261,,0.0,,,0.0,,,
Q9UPN4_349_574,0.534,Q9UPN4,226,,0.0,,,0.0,,,
Q9UPN4_1054_1083,0.575,Q9UPN4,30,,0.0,,,0.0,,,
Q9UPN6_134_454,0.467,Q9UPN6,321,,0.0,,,0.0,,,
Q9UPN6_933_1271,0.491,Q9UPN6,339,,0.0,,,0.0,,,
Q9UPN6_593_932,0.53,Q9UPN6,340,,0.0,,,0.0,,,
Q9UPN7_518_881,0.544,Q9UPN7,364,,0.0,,,0.0,,,
Q9UPN7_275_315,0.551,Q9UPN7,41,,0.0,,,0.0,,,
Q9UPN9_1087_1127,0.47,Q9UPN9,41,,0.0,,,0.0,,,
Q9UPN9_1_132,0.551,Q9UPN9,132,,0.0,,,0.0,,,
Q9UPN9_467_890,0.501,Q9UPN9,424,,0.0,,,0.0,,,
Q9UPP1_772_1060,0.46,Q9UPP1,289,,0.0,,,0.0,,,
Q9UPP1_482_771,0.455,Q9UPP1,290,,0.0,,,0.0,,,
Q9UPP1_1_44,0.584,Q9UPP1,44,,0.0,,,0.0,,,
Q9UPP2_995_1182,0.53,Q9UPP2,188,,0.0,,,0.0,,,
Q9UPP2_334_648,0.507,Q9UPP2,315,,0.0,,,0.0,,,
Q9UPP2_55_303,0.545,Q9UPP2,249,,0.0,,,0.0,,,
Q9UPP5_854_1279,0.519,Q9UPP5,426,,0.0,,,0.0,,,
Q9UPP5_1_427,0.541,Q9UPP5,427,,0.0,,,0.0,,,
Q9UPP5_428_853,0.526,Q9UPP5,426,,0.0,,,0.0,,,
Q9UPQ0_824_1015,0.524,Q9UPQ0,192,,0.0,,,0.0,,,
Q9UPQ0_457_773,0.519,Q9UPQ0,317,,0.0,,,0.0,,,
Q9UPQ0_160_346,0.505,Q9UPQ0,187,,0.0,,,0.0,,,
Q9UPQ3_825_857,0.543,Q9UPQ3,33,,0.0,,,0.0,,,
Q9UPQ3_233_354,0.544,Q9UPQ3,122,,0.0,,,0.0,,,
Q9UPQ3_401_558,0.517,Q9UPQ3,158,Domain,157.0,PH,,0.9936708860759492,PH,,PH
Q9UPQ7_497_781,0.527,Q9UPQ7,285,,0.0,,,0.0,,,
Q9UPQ7_332_427,0.501,Q9UPQ7,96,,0.0,,,0.0,,,
Q9UPQ7_782_1066,0.514,Q9UPQ7,285,,0.0,,,0.0,,,
Q9UPQ9_432_837,0.521,Q9UPQ9,406,,0.0,,,0.0,,,
Q9UPQ9_1726_1833,0.546,Q9UPQ9,108,,0.0,,,0.0,,,
Q9UPQ9_1244_1649,0.519,Q9UPQ9,406,,0.0,,,0.0,,,
Q9UPQ9_26_431,0.512,Q9UPQ9,406,,0.0,,,0.0,,,
Q9UPQ9_838_1243,0.512,Q9UPQ9,406,,0.0,,,0.0,,,
Q9UPR0_1_136,0.561,Q9UPR0,136,,0.0,,,0.0,,,
Q9UPR0_1093_1127,0.564,Q9UPR0,35,,0.0,,,0.0,,,
Q9UPR3_399_644,0.524,Q9UPR3,246,,0.0,,,0.0,,,
Q9UPR5_1_57,0.551,Q9UPR5,57,,0.0,,,0.0,,,
Q9UPR5_615_722,0.521,Q9UPR5,108,,0.0,,,0.0,,,
Q9UPR5_245_399,0.51,Q9UPR5,155,,0.0,,,0.0,,,
Q9UPR6_542_587,0.531,Q9UPR6,46,,0.0,,,0.0,,,
Q9UPR6_349_455,0.549,Q9UPR6,107,,0.0,,,0.0,,,
Q9UPR6_1_275,0.502,Q9UPR6,275,,0.0,,,0.0,,,
Q9UPR6_902_939,0.546,Q9UPR6,38,,0.0,,,0.0,,,
Q9UPS6_528_857,0.509,Q9UPS6,330,,0.0,,,0.0,,,
Q9UPS6_1_93,0.539,Q9UPS6,93,,0.0,,,0.0,,,
Q9UPS6_197_527,0.509,Q9UPS6,331,,0.0,,,0.0,,,
Q9UPS6_1361_1823,0.46,Q9UPS6,463,,0.0,,,0.0,,,
Q9UPS6_897_1360,0.515,Q9UPS6,464,,0.0,,,0.0,,,
Q9UPS8_1304_1406,0.536,Q9UPS8,103,,0.0,,,0.0,,,
Q9UPS8_1_53,0.551,Q9UPS8,53,,0.0,,,0.0,,,
Q9UPS8_203_464,0.531,Q9UPS8,262,,0.0,,,0.0,,,
Q9UPS8_465_725,0.522,Q9UPS8,261,,0.0,,,0.0,,,
Q9UPS8_1580_1710,0.534,Q9UPS8,131,,0.0,,,0.0,,,
Q9UPT5_239_359,0.514,Q9UPT5,121,,0.0,,,0.0,,,
Q9UPT6_1170_1336,0.51,Q9UPT6,167,,0.0,,,0.0,,,
Q9UPT6_482_775,0.511,Q9UPT6,294,,0.0,,,0.0,,,
Q9UPT6_178_424,0.508,Q9UPT6,247,,0.0,,,0.0,,,
Q9UPT6_817_969,0.564,Q9UPT6,153,,0.0,,,0.0,,,
Q9UPT6_1_30,0.565,Q9UPT6,30,,0.0,,,0.0,,,
Q9UPT8_1_401,0.344,Q9UPT8,401,Zinc finger,11.0,"C3H1-type 1, Zinc finger",,0.027431421446384,Zinc finger,,Zinc finger
Q9UPT8_904_1303,0.526,Q9UPT8,400,,0.0,,,0.0,,,
Q9UPT8_503_903,0.514,Q9UPT8,401,,0.0,,,0.0,,,
Q9UPT9_331_363,0.573,Q9UPT9,33,,0.0,,,0.0,,,
Q9UPU3_1102_1222,0.529,Q9UPU3,121,,0.0,,,0.0,,,
Q9UPU3_1_190,0.534,Q9UPU3,190,,0.0,,,0.0,,,
Q9UPU5_594_647,0.543,Q9UPU5,54,,0.0,,,0.0,,,
Q9UPU5_879_924,0.567,Q9UPU5,46,,0.0,,,0.0,,,
Q9UPU5_2025_2117,0.528,Q9UPU5,93,,0.0,,,0.0,,,
Q9UPU5_1023_1071,0.57,Q9UPU5,49,,0.0,,,0.0,,,
Q9UPU5_1_132,0.57,Q9UPU5,132,,0.0,,,0.0,,,
Q9UPU5_1916_1957,0.563,Q9UPU5,42,,0.0,,,0.0,,,
Q9UPU5_1117_1396,0.513,Q9UPU5,280,,0.0,,,0.0,,,
Q9UPU5_2538_2620,0.562,Q9UPU5,83,,0.0,,,0.0,,,
Q9UPU7_541_606,0.557,Q9UPU7,66,,0.0,,,0.0,,,
Q9UPU7_1_45,0.547,Q9UPU7,45,Domain,11.0,PH,,0.2444444444444444,PH,,PH
Q9UPU7_452_486,0.593,Q9UPU7,35,,0.0,,,0.0,,,
Q9UPU7_134_397,0.525,Q9UPU7,264,,0.0,,,0.0,,,
Q9UPU9_550_718,0.467,Q9UPU9,169,,0.0,,,0.0,,,
Q9UPU9_415_495,0.552,Q9UPU9,81,,0.0,,,0.0,,,
Q9UPU9_148_318,0.509,Q9UPU9,171,,0.0,,,0.0,,,
Q9UPV0_100_350,0.413,Q9UPV0,251,,0.0,,,0.0,,,
Q9UPV0_1031_1102,0.555,Q9UPV0,72,,0.0,,,0.0,,,
Q9UPV0_351_601,0.558,Q9UPV0,251,,0.0,,,0.0,,,
Q9UPV0_1199_1460,0.49,Q9UPV0,262,,0.0,,,0.0,,,
Q9UPV7_1_107,0.53,Q9UPV7,107,,0.0,,,0.0,,,
Q9UPV7_319_372,0.555,Q9UPV7,54,,0.0,,,0.0,,,
Q9UPV9_352_652,0.498,Q9UPV9,301,,0.0,,,0.0,,,
Q9UPV9_1_91,0.523,Q9UPV9,91,,0.0,,,0.0,,,
Q9UPV9_653_953,0.524,Q9UPV9,301,,0.0,,,0.0,,,
Q9UPW0_1_69,0.534,Q9UPW0,69,,0.0,,,0.0,,,
Q9UPW0_156_622,0.49,Q9UPW0,467,,0.0,,,0.0,,,
Q9UPW5_1141_1226,0.596,Q9UPW5,86,,0.0,,,0.0,,,
Q9UPW5_360_627,0.55,Q9UPW5,268,,0.0,,,0.0,,,
Q9UPW6_560_624,0.551,Q9UPW6,65,,0.0,,,0.0,,,
Q9UPW6_673_733,0.577,Q9UPW6,61,,0.0,,,0.0,,,
Q9UPW6_436_484,0.577,Q9UPW6,49,,0.0,,,0.0,,,
Q9UPW6_227_364,0.533,Q9UPW6,138,,0.0,,,0.0,,,
Q9UPW6_1_71,0.527,Q9UPW6,71,,0.0,,,0.0,,,
Q9UPW8_137_531,0.489,Q9UPW8,395,,0.0,,,0.0,,,
Q9UPW8_1389_1460,0.55,Q9UPW8,72,,0.0,,,0.0,,,
Q9UPX0_702_1025,0.445,Q9UPX0,324,,0.0,,,0.0,,,
Q9UPX0_1_42,0.556,Q9UPX0,42,Domain,18.0,Ig-like 1,,0.4285714285714285,Ig-like,,Ig-like
Q9UPX0_1026_1349,0.501,Q9UPX0,324,,0.0,,,0.0,,,
Q9UPX6_631_874,0.523,Q9UPX6,244,,0.0,,,0.0,,,
Q9UPX6_340_590,0.51,Q9UPX6,251,,0.0,,,0.0,,,
Q9UPX6_89_339,0.487,Q9UPX6,251,,0.0,,,0.0,,,
Q9UPX8_697_1049,0.524,Q9UPX8,353,,0.0,,,0.0,,,
Q9UPX8_200_243,0.544,Q9UPX8,44,,0.0,,,0.0,,,
Q9UPX8_344_696,0.554,Q9UPX8,353,Domain,129.0,SH3,PDZ,0.3654390934844193,SH3,PDZ,SH3 & PDZ
Q9UPX8_1050_1402,0.495,Q9UPX8,353,,0.0,,,0.0,,,
Q9UPX8_1_150,0.536,Q9UPX8,150,,0.0,,,0.0,,,
Q9UPY3_1089_1297,0.531,Q9UPY3,209,,0.0,,,0.0,,,
Q9UPY3_1383_1552,0.557,Q9UPY3,170,,0.0,,,0.0,,,
Q9UPY3_1588_1652,0.565,Q9UPY3,65,,0.0,,,0.0,,,
Q9UPY3_1_59,0.541,Q9UPY3,59,,0.0,,,0.0,,,
Q9UPY3_478_509,0.566,Q9UPY3,32,,0.0,,,0.0,,,
Q9UPY3_579_623,0.522,Q9UPY3,45,,0.0,,,0.0,,,
Q9UPY3_380_447,0.493,Q9UPY3,68,,0.0,,,0.0,,,
Q9UPY3_1769_1805,0.638,Q9UPY3,37,,0.0,,,0.0,,,
Q9UPY3_709_746,0.474,Q9UPY3,38,,0.0,,,0.0,,,
Q9UPY5_1_43,0.606,Q9UPY5,43,,0.0,,,0.0,,,
Q9UPY6_196_502,0.53,Q9UPY6,307,,0.0,,,0.0,,,
Q9UPY8_135_199,0.543,Q9UPY8,65,,0.0,,,0.0,,,
Q9UPZ3_418_616,0.549,Q9UPZ3,199,,0.0,,,0.0,,,
Q9UPZ3_644_776,0.539,Q9UPZ3,133,,0.0,,,0.0,,,
Q9UPZ3_1030_1066,0.58,Q9UPZ3,37,,0.0,,,0.0,,,
Q9UPZ6_1_157,0.497,Q9UPZ6,157,,0.0,,,0.0,,,
Q9UPZ6_252_677,0.49,Q9UPZ6,426,,0.0,,,0.0,,,
Q9UPZ6_678_1103,0.497,Q9UPZ6,426,,0.0,,,0.0,,,
Q9UPZ6_1374_1657,0.461,Q9UPZ6,284,,0.0,,,0.0,,,
Q9UPZ9_283_632,0.52,Q9UPZ9,350,,0.0,,,0.0,,,
Q9UQ03_409_440,0.561,Q9UQ03,32,,0.0,,,0.0,,,
Q9UQ05_684_876,0.493,Q9UQ05,193,,0.0,,,0.0,,,
Q9UQ05_905_1017,0.531,Q9UQ05,113,,0.0,,,0.0,,,
Q9UQ05_129_218,0.547,Q9UQ05,90,,0.0,,,0.0,,,
Q9UQ07_297_419,0.562,Q9UQ07,123,,0.0,,,0.0,,,
Q9UQ13_1_88,0.584,Q9UQ13,88,,0.0,,,0.0,,,
Q9UQ16_626_657,0.558,Q9UQ16,32,,0.0,,,0.0,,,
Q9UQ16_743_869,0.537,Q9UQ16,127,,0.0,,,0.0,,,
